ap_x,ap_y,ap_z,ris_x,ris_y,ris_z,ue_x,ue_y,ue_z,d_ap_ris,d_ris_ue,aoa_sin,aoa_cos,aod_sin,aod_cos,dx,dy,dz,el_sin,el_cos,snr_dB,rssi_dBm,probe_snr_0,probe_snr_1,probe_snr_2,probe_snr_3,probe_snr_4,probe_snr_5,probe_snr_6,probe_snr_7,best_angle,geo_angle,oracle_gain_dB,geo_gain_dB
12.788535969157675,0.5002151044533387,1.1875732959227983,4.4642147629764555,14.729424283280249,2.191748718557278,17.843591354096908,1.738776652588323,1.5548045492131761,16.515843474612897,18.659323184582156,-0.8631459309979007,0.504954554194501,-0.6966074094349343,0.7174525190703214,-8.324321206181219,14.22920917882691,1.00417542263448,0.060800735014111415,0.9981499239201213,27.51988255919065,-67.46981748416954,16.293517499623746,8.638273740769279,-4.140497298708581,20.042105579537633,18.94886348799841,21.44918911791227,1.6386511622022653,10.820950994748316,15.671664383795815,15.51621862114564,-77.62769694334432,-77.62769694334432
0.5959443887614069,4.372759496072067,1.763388220258406,0.5307193936772725,3.97675301373297,2.124711094448808,10.898829612064333,4.408812440813934,1.973164209689772,0.5400274562015568,10.378215227457554,0.9867057065600877,0.16251722567702795,0.041635819746847574,0.9991328532852916,-0.06522499508413437,-0.3960064823390974,0.361322874190402,0.6690824143125491,0.7431882149615199,62.325045184124235,-32.66465485923595,26.478499489303175,40.184141826042776,38.21613523976684,27.3517688604082,26.264623710167953,40.18132568503373,38.17227360100274,27.279088107822403,-78.64696468758123,-78.26071815769106,-56.251795412654644,-56.251795412654644
16.188609133556533,0.12997519356122034,2.51454812958202,13.962787899764537,6.8050103303598375,0.8886987495294538,19.144261444135623,6.731890902252536,0.7318646084503697,7.221756050221634,5.184362206635664,-0.9486487779026718,0.3163313076250393,-0.01411030048857587,0.9999004447544376,-2.2258212337919954,6.675035136798617,-1.625849380052566,-0.22513213804870483,0.9743282405932915,45.829052463347836,-49.16064758001235,29.07879788676702,29.546529654780542,10.157252410515866,17.862660935560214,29.091795756756582,29.55273027659628,9.993434819486453,17.88166155349775,70.55879766223654,70.75031016667799,-71.5030964389803,-71.5030964389803
1.9343275366692803,16.949887326949195,2.009315078417228,16.142565465487603,14.594635733876357,1.8405702286367518,19.46231527958741,7.57068754416707,1.8801015781830674,14.403114591396932,7.769050761034648,0.16353499357785944,-0.9865375339415574,-0.9041051906777511,0.42730996266123655,14.208237928818324,-2.355251593072838,-0.168744849780476,-0.011715858310345481,0.99993136697678,36.31932796253125,-58.67037208082894,6.90764153548389,13.10703323086156,-7.452284986759921,1.6894536178620712,5.675450453726697,1.9940865611485634,15.86720704580496,-0.4232146206099969,124.4121398352404,124.70910418869653,-79.41430839935768,-79.41430839935768
16.588093285059898,12.370395047284921,2.654267250776943,11.54704290513524,14.09143672429847,0.6145609591391555,4.557965513030937,5.787759272042143,0.6994799423090687,5.703908760061202,10.853822978915597,-0.3230946585582468,0.9463666528418728,-0.7650697479418892,-0.6439474208226431,-5.041050379924657,1.7210416770135488,-2.0397062916377875,-0.3575979871767623,0.9338756231785517,41.46070938107934,-53.52899066228085,26.857731534545792,24.04526047965261,12.953943057449948,17.559485271013003,10.150892496561866,5.067798018419694,28.33310366981989,24.93672590292759,-111.1498196537184,-111.23662215454937,-65.70557256563694,-65.70557256563694
4.655817727220604,2.0200285881945823,1.1949340077752302,12.713688885288004,7.296643579401685,1.4254524177922065,4.190140615429754,5.339556440982268,2.841636469281235,9.63457794108298,8.859268730750983,-0.5478315708456106,-0.8365886504040266,-0.22378614698025479,-0.9746382715755275,8.0578711580674,5.2766149912071025,0.23051841001697637,0.02392615550225803,0.9997137285657739,38.67120406481058,-56.318495978549606,14.861674368462616,14.148283961818876,28.094511860125223,27.085903902712857,16.498168266917844,-2.364233807104256,27.824371060035972,25.547556644879663,-20.21837648239682,-20.28686697190946,-71.84576407154799,-71.84576407154799
12.96070770493187,12.182620113339764,0.9278466204952425,14.582535959006984,3.268049875238568,1.4486386043941195,19.790467012731906,12.799995197081858,1.8923743594366156,9.075853332125266,10.870944250582177,0.9838505326219298,-0.17899198155097668,0.8775591032362441,0.4794684768858106,1.6218282540751137,-8.914570238101197,0.520791983898877,0.0573821507290626,0.9983522869096395,37.412720711650735,-57.57697933170945,17.634087559798033,-5.8945285214170156,25.043428836524086,13.449319749602651,14.206642164560492,4.296288881868534,3.9557865932301155,19.81649608722907,-39.3110510943913,-38.96174425120955,-70.49858183341438,-70.49858183341438
13.692285019797492,16.857038403796192,2.4399997788656123,4.580961439282087,0.6420048780807552,1.2886326201477047,5.354817519514055,4.21965687172653,2.857274285837636,18.635159670985,3.9823465062558348,0.8717967483863136,0.48986776736487836,0.9773966852129206,0.2114136223964652,-9.111323580515403,-16.215033525715437,-1.1513671587179075,-0.0617846682854341,0.998089502381855,39.88637218615699,-55.1033278572032,31.91450324308812,18.41954643741876,20.750778062618338,27.97623855014338,14.18641370394451,-9.306065245558855,14.808744409794585,19.731122734353065,17.3318906790781,17.12668368216714,-64.48296072404789,-64.48296072404789
17.527352529453378,6.293557615969558,2.1385966632372,7.912638021213285,18.29095179481087,1.6471296314684971,5.297603329961049,4.932550153879669,1.903420335407877,15.382514163841146,13.614366888027213,-0.7803355238883111,0.6253610718280721,-0.9813727927302005,-0.19211309608906674,-9.614714508240093,11.997394178841311,-0.4914670317687029,-0.03194972073706704,0.9994894773557266,30.8753199882442,-64.11438005511599,-6.060052364012634,-7.416574669949185,5.077545460280177,-6.415237520419723,-6.336532064734172,-13.711395685892128,0.28815225411929646,-6.324857430889054,-49.708694074867765,-49.78482189636736,-92.32549580744606,-92.32549580744606
5.254832170458705,11.69171980447081,2.7445572090061923,7.988010102807945,4.386415183145667,2.9938440162377757,10.19052587352929,1.8181882434758778,0.6177909385618364,7.803837590089576,4.134306902233456,0.9365949327781036,-0.35041394363578,-0.7590844771333969,0.6509921324986327,2.73317793234924,-7.305304621325144,0.24928680723158347,0.031944130609299626,0.9994896560343264,47.121596762789494,-47.86810328057069,33.397065397138746,32.61436863422408,35.43168491294618,22.816022862822123,24.747339634640284,24.176303361310346,19.70415065797323,34.13475271108287,-161.51263584053953,-159.89618959892476,-65.60755887849531,-66.97957645404544
2.192982607013183,12.5489208340618,2.48019841090741,8.44319933599368,1.2705541230391426,1.454048216266342,19.922427604801936,10.58228690198274,2.9276959440340455,12.935213529335092,14.854382741110927,0.8746685037225965,-0.4847215784300037,0.6299754396227535,0.7766150561714076,6.250216728980497,-11.278366711022658,-1.026150194641068,-0.07932997722178423,0.9968484111007005,31.623251219889426,-63.36644882347076,14.003491508619916,15.384914072498162,-17.560994850404214,4.540205831877785,11.492036392411165,7.262629166564025,-6.675234883668324,10.713849872315436,-79.99423259762345,-79.94592205828728,-81.1722662623489,-81.1722662623489
17.21559404468996,0.22962043885639272,2.3018045484004865,13.634207380531496,10.739406608175903,1.167062974881357,12.81923597159616,2.2310434719175287,1.5869131266727625,11.16107406129466,8.557610402780776,-0.9465513026720573,0.3225533001068682,-0.9954439675116759,-0.09534834841051798,-3.5813866641584653,10.509786169319511,-1.1347415735191295,-0.10166956757811373,0.9948182241135711,37.69464544793715,-57.29505459542304,-1.6558653625242528,-3.230148345943107,2.4626917868592386,-3.3550180221651544,-23.720299665756087,-13.354802293704452,-11.856111679328833,7.427075312377795,-23.817408134964467,-24.28877785505142,-89.14060746343851,-89.14060746343851
9.074474126584128,19.076318550421604,2.689632350945485,5.267781015021815,10.011722261005966,0.9466297013253284,18.25255678689641,17.41037139673534,1.2461119786215822,9.984782249617997,14.947712216720827,0.921997986095152,0.3871946714980512,0.49506803698718893,0.8688542102986273,-3.8066931115623133,-9.064596289415638,-1.7430026496201567,-0.1745659150140046,0.9846454901716268,33.81754894122136,-61.17215110213883,-22.19945085289463,10.965788693313058,10.943552664866857,-16.364905202265092,-0.25230918619688225,8.603004000650273,8.698236566058242,-0.20490484094838735,-37.21994409653564,-37.545707223634025,-85.11854610298792,-85.11854610298792
12.778989897320104,12.179404228763445,0.882098171374087,15.250216001503025,10.787580602392515,2.446566196576396,10.60707344390355,0.011437922558870106,1.3103901425116828,3.239088091855459,11.788762441077251,0.49073227787246476,-0.8713104105048338,-0.9183781828469554,-0.39570382013663213,2.4712261041829215,-1.3918236263709307,1.5644680252023089,0.48299644246666007,0.8756223138799915,45.657995949278146,-49.33170409408204,19.66120356543935,17.40744074863663,32.591524007586955,13.116269485839865,13.51550662156545,32.96101786840045,20.139515644840785,21.209928214291523,96.3887234436221,96.07884669333441,-61.31073585389436,-61.31073585389436
0.38953484771664604,18.58197232529234,2.6968046945579607,16.63331058722359,6.150282508053229,0.6448129162354689,17.56019198408081,18.93898890595988,0.714133630169697,20.557670885723997,12.822438372520217,0.607757896952208,-0.7941223700993628,0.9973838764878712,0.07228694849021376,16.243775739506944,-12.431689817239112,-2.051991778322492,-0.09981635515662772,0.9950058769893,28.876924873266546,-66.11277517009364,-7.547894288468953,-13.082608381663348,8.043575409677274,-4.080080215255279,-9.237614109810906,-1.6782729806796794,10.199723082539819,-1.1921945904851583,-56.5724397147103,-56.717792326087874,-87.51078452152808,-87.51078452152808
9.719809266332275,1.3842503693676722,2.401505413143079,15.316688586139755,2.567829289995256,1.6882059452468283,10.996071869898877,5.301132578801182,2.6810826027131434,5.7649556210558695,5.208116716645171,-0.2068956255388733,-0.9783630206282729,0.53462102452491,-0.8450919240744971,5.5968793198074795,1.1835789206275837,-0.7132994678962508,-0.12373026173714201,0.9923158883795312,47.74628192505628,-47.24341811830391,18.19088806949118,17.84774983839121,31.310157270022316,30.36581569236624,25.980862041752687,5.4977861917196975,23.27444863277377,28.809228126556647,-43.94048972050476,-44.25870360159837,-65.64965304657153,-65.64965304657154
